回数,計算時間,評価値,最大連勤違反,最小連勤違反,最小連休違反,週末最大違反,休暇希望違反,最大勤務数違反,最大勤務時間違反, 最小勤務時間違反,禁止勤務パターン数,ONリクエスト,OFFリクエスト,人数違反
0,50.176000,10890,0,0,0,0,0,0,0,0,0,426,32,10432,
0,50.949000,10890,0,0,0,0,0,0,0,0,0,426,32,10432,
0,51.718000,10792,0,0,0,0,0,0,0,0,0,432,30,10330,
0,52.495000,10789,0,0,0,0,0,0,0,0,0,430,29,10330,
0,53.265000,10788,0,0,0,0,0,0,0,0,0,430,29,10329,
0,54.039000,10691,0,0,0,0,0,0,0,0,0,433,31,10227,
0,54.817000,10687,0,0,0,0,0,0,0,0,0,433,28,10226,
0,55.582000,10687,0,0,0,0,0,0,0,0,0,433,28,10226,
0,56.362000,10687,0,0,0,0,0,0,0,0,0,433,28,10226,
0,57.137000,10594,0,0,0,0,0,0,0,0,0,435,32,10127,
0,57.905000,10594,0,0,0,0,0,0,0,0,0,435,32,10127,
0,58.683000,10579,0,0,0,0,0,0,0,0,0,423,28,10128,
0,59.455000,10579,0,0,0,0,0,0,0,0,0,423,28,10128,
0,60.229000,10579,0,0,0,0,0,0,0,0,0,423,28,10128,
0,61.005000,10579,0,0,0,0,0,0,0,0,0,423,28,10128,
0,61.774000,10481,0,0,0,0,0,0,0,0,0,422,30,10029,
0,62.551000,10481,0,0,0,0,0,0,0,0,0,422,30,10029,
0,63.327000,10481,0,0,0,0,0,0,0,0,0,422,30,10029,
0,64.096000,10481,0,0,0,0,0,0,0,0,0,422,30,10029,
0,64.873000,10478,0,0,0,0,0,0,0,0,0,420,28,10030,
0,65.645000,10478,0,0,0,0,0,0,0,0,0,420,28,10030,
0,66.416000,10478,0,0,0,0,0,0,0,0,0,420,28,10030,
0,67.193000,10478,0,0,0,0,0,0,0,0,0,420,28,10030,
0,67.961000,10478,0,0,0,0,0,0,0,0,0,420,28,10030,
0,68.738000,10478,0,0,0,0,0,0,0,0,0,420,28,10030,
0,69.516000,10478,0,0,0,0,0,0,0,0,0,420,28,10030,
0,70.281000,10478,0,0,0,0,0,0,0,0,0,420,28,10030,
0,71.060000,10478,0,0,0,0,0,0,0,0,0,420,28,10030,
0,71.833000,10478,0,0,0,0,0,0,0,0,0,420,28,10030,
0,72.601000,10472,0,0,0,0,0,0,0,0,0,418,25,10029,
0,73.379000,10472,0,0,0,0,0,0,0,0,0,418,25,10029,
0,74.144000,10469,0,0,0,0,0,0,0,0,0,416,25,10028,
0,74.919000,10469,0,0,0,0,0,0,0,0,0,416,25,10028,
0,75.694000,10469,0,0,0,0,0,0,0,0,0,416,25,10028,
0,76.461000,10469,0,0,0,0,0,0,0,0,0,416,25,10028,
0,77.236000,10469,0,0,0,0,0,0,0,0,0,416,25,10028,
0,78.011000,10469,0,0,0,0,0,0,0,0,0,416,25,10028,
0,78.782000,10469,0,0,0,0,0,0,0,0,0,416,25,10028,
0,79.561000,10469,0,0,0,0,0,0,0,0,0,416,25,10028,
0,80.332000,10469,0,0,0,0,0,0,0,0,0,416,25,10028,
0,81.105000,10469,0,0,0,0,0,0,0,0,0,416,25,10028,
0,81.884000,10469,0,0,0,0,0,0,0,0,0,416,25,10028,
0,82.651000,10469,0,0,0,0,0,0,0,0,0,416,25,10028,
0,83.428000,10469,0,0,0,0,0,0,0,0,0,416,25,10028,
0,84.204000,10469,0,0,0,0,0,0,0,0,0,416,25,10028,
0,84.971000,10468,0,0,0,0,0,0,0,0,0,413,27,10028,
0,85.748000,10461,0,0,0,0,0,0,0,0,0,408,25,10028,
0,86.522000,10461,0,0,0,0,0,0,0,0,0,408,25,10028,
0,87.293000,10456,0,0,0,0,0,0,0,0,0,405,23,10028,
0,88.071000,10456,0,0,0,0,0,0,0,0,0,405,23,10028,
0,88.838000,10455,0,0,0,0,0,0,0,0,0,403,23,10029,
0,89.613000,10455,0,0,0,0,0,0,0,0,0,403,23,10029,
0,90.391000,10455,0,0,0,0,0,0,0,0,0,403,23,10029,
0,91.157000,10261,0,0,0,0,0,0,0,0,0,411,23,9827,
0,91.936000,10259,0,0,0,0,0,0,0,0,0,408,25,9826,
0,92.708000,10259,0,0,0,0,0,0,0,0,0,408,25,9826,
0,93.478000,10259,0,0,0,0,0,0,0,0,0,408,25,9826,
0,94.255000,10259,0,0,0,0,0,0,0,0,0,408,25,9826,
0,95.025000,10259,0,0,0,0,0,0,0,0,0,408,25,9826,
0,95.802000,10259,0,0,0,0,0,0,0,0,0,408,25,9826,
0,96.581000,10259,0,0,0,0,0,0,0,0,0,408,25,9826,
0,97.347000,10259,0,0,0,0,0,0,0,0,0,408,25,9826,
0,98.125000,10259,0,0,0,0,0,0,0,0,0,408,25,9826,
0,98.900000,10259,0,0,0,0,0,0,0,0,0,408,25,9826,
0,99.669000,10259,0,0,0,0,0,0,0,0,0,408,25,9826,
0,100.445000,10259,0,0,0,0,0,0,0,0,0,408,25,9826,
0,101.212000,10169,0,0,0,0,0,0,0,0,0,412,32,9725,
0,101.989000,10167,0,0,0,0,0,0,0,0,0,414,30,9723,
0,102.766000,9965,0,0,0,0,0,0,0,0,0,417,26,9522,
0,103.532000,9965,0,0,0,0,0,0,0,0,0,417,26,9522,
0,103.535000,9965,0,0,0,0,0,0,0,0,0,417,26,9522,
0,103.658000,9964,0,0,0,0,0,0,0,0,0,416,26,9522,
0,103.667000,9964,0,0,0,0,0,0,0,0,0,416,26,9522,
0,103.669000,9964,0,0,0,0,0,0,0,0,0,416,26,9522,
