27	18	4	1
27	19	4	1
27	20	4	1
27	26	16	2
27	27	16	2
28	11	12	1
28	12	12	1
28	13	12	1
28	21	6	2
28	22	6	2
28	23	6	2
28	24	6	2
29	6	10	2
29	7	10	2
29	15	9	3
29	16	9	3
30	0	11	1
30	1	11	1
30	2	11	1
30	3	11	1
31	8	16	1
31	9	16	1
31	14	8	1
31	15	8	1
32	2	12	3
32	3	12	3
32	4	12	3
32	10	1	2
32	11	1	2
32	12	1	2
32	16	11	2
32	17	11	2
32	18	11	2
32	24	10	2
33	8	12	2
33	9	12	2
33	16	4	2
33	17	4	2
33	18	4	2
33	19	4	2
34	1	8	2
34	2	8	2
34	10	17	3
34	14	11	3
35	2	5	2
35	3	5	2
35	4	5	2
35	5	5	2
35	9	7	1
35	17	7	3
35	18	7	3
35	19	7	3
35	20	7	3
36	2	17	1
36	3	17	1
36	4	17	1
36	5	17	1
36	10	0	2
37	1	9	2
37	2	9	2
37	3	9	2
37	4	9	2
37	5	9	2
38	18	10	2
38	19	10	2
38	20	10	2
38	21	10	2
38	22	10	2
39	3	12	1
39	4	12	1
39	5	12	1
39	6	12	1
40	11	12	2
40	12	12	2
40	13	12	2
40	14	12	2
40	22	8	3
40	23	8	3
40	24	8	3
40	25	8	3
40	26	8	3
41	10	9	1
42	0	0	2
42	1	0	2
42	2	0	2
42	3	0	2
42	4	0	2
42	22	14	1
45	3	14	3
45	4	14	3
45	5	14	3
45	6	14	3
45	12	8	3
45	13	8	3
45	14	8	3
45	15	8	3
45	23	10	2
45	24	10	2
45	25	10	2
46	4	11	3
46	5	11	3
46	12	15	2
46	13	15	2
46	14	15	2
46	15	15	2
46	19	14	3
46	23	8	1
46	24	8	1
47	1	10	2
47	15	5	1
47	16	5	1
47	17	5	1
48	3	5	3
48	10	0	3
49	3	10	2
49	4	10	2
50	9	15	3
50	10	15	3
50	11	15	3
50	12	15	3
52	10	8	1
52	16	14	3
52	17	14	3
52	18	14	3
52	19	14	3
52	20	14	3
53	6	4	1
53	7	4	1
53	18	2	3
53	19	2	3
54	0	11	1
54	1	11	1
54	2	11	1
54	3	11	1
54	4	11	1
54	14	7	1
54	15	7	1
55	7	17	3
55	8	17	3
55	9	17	3
55	10	17	3
55	11	17	3
55	15	4	3
56	22	4	1
56	23	4	1
56	24	4	1
56	25	4	1
57	0	14	3
57	1	14	3
57	2	14	3
57	3	14	3
57	4	14	3
57	12	5	3
58	1	2	3
58	14	2	2
58	15	2	2
58	19	16	3
58	20	16	3
58	21	16	3
58	22	16	3
58	23	16	3
59	15	15	2
60	21	8	3
60	22	8	3
60	23	8	3
61	3	16	3
61	9	16	3
61	10	16	3
61	11	16	3
61	12	16	3
61	17	11	2
61	18	11	2
61	19	11	2
61	27	16	2
62	6	8	3
62	7	8	3
62	8	8	3
62	9	8	3
63	13	17	2
63	14	17	2
64	2	5	3
65	1	16	1
65	8	15	2
65	9	15	2
65	10	15	2
65	11	15	2
65	12	15	2
65	20	9	2
66	8	15	3
66	9	15	3
66	10	15	3
66	11	15	3
66	12	15	3
68	9	17	3
68	10	17	3
68	11	17	3
68	12	17	3
68	13	17	3
69	0	7	2
69	13	17	2
69	14	17	2
69	15	17	2
69	16	17	2
69	22	14	1
69	23	14	1
70	6	9	1
70	7	9	1
70	8	9	1
70	18	10	2
70	19	10	2
70	20	10	2
70	21	10	2
70	25	15	3
70	26	15	3
70	27	15	3
71	16	3	3
71	17	3	3
71	18	3	3
71	19	3	3
71	20	3	3
72	4	14	3
72	5	14	3
72	6	14	3
72	18	15	2
72	19	15	2
72	24	3	1
73	11	7	3
73	17	1	3
73	21	8	1
73	22	8	1
75	1	10	2
75	2	10	2
75	3	10	2
75	16	9	1
75	17	9	1
75	25	4	2
75	26	4	2
75	27	4	2
76	26	16	1
76	27	16	1
77	3	14	3
77	12	3	3
77	13	3	3
77	14	3	3
77	15	3	3
77	16	3	3
77	26	7	2
79	3	8	1
79	4	8	1
79	5	8	1
79	6	8	1
79	7	8	1
80	22	3	3
80	23	3	3
80	24	3	3
80	25	3	3
82	13	16	2
82	14	16	2
83	2	15	3
83	3	15	3
83	10	0	3
83	11	0	3
83	16	7	1
83	17	7	1
83	18	7	1
83	19	7	1
83	20	7	1
83	25	7	3
84	7	4	1
84	14	0	3
84	15	0	3
85	0	11	1
85	1	11	1
85	2	11	1
85	3	11	1
85	4	11	1
86	2	6	2
86	3	6	2
86	8	1	2
86	9	1	2
86	10	1	2
86	11	1	2
86	12	1	2
86	24	17	2
87	1	15	1
87	2	15	1
87	3	15	1
87	15	7	2
87	23	7	2
87	24	7	2
87	25	7	2
88	8	3	2
88	9	3	2
88	26	11	1
88	27	11	1
90	11	6	2
90	12	6	2
90	13	6	2
90	14	6	2
90	15	6	2
91	9	11	3
91	10	11	3
91	11	11	3
91	12	11	3
91	19	11	3
91	23	8	3
91	24	8	3
91	25	8	3
91	26	8	3
92	16	10	2
92	17	10	2
92	18	10	2
92	19	10	2
93	13	4	1
93	14	4	1
93	15	4	1
93	16	4	1
93	17	4	1
94	5	0	1
94	6	0	1
94	7	0	1
94	8	0	1
94	12	4	2
94	13	4	2
94	14	4	2
94	15	4	2
94	16	4	2
95	2	6	3
95	3	6	3
95	4	6	3
95	8	1	2
95	9	1	2
95	10	1	2
95	11	1	2
95	17	6	2
95	18	6	2
95	19	6	2
96	0	9	3
96	1	9	3
96	2	9	3
96	3	9	3
96	18	4	1
96	19	4	1
97	5	0	1
97	6	0	1
97	7	0	1
97	14	5	2
97	15	5	2
97	16	5	2
98	2	1	1
98	3	1	1
98	4	1	1
98	13	2	1
98	14	2	1
98	15	2	1
98	16	2	1
99	13	13	1
99	14	13	1
99	15	13	1
99	16	13	1
99	17	13	1
100	0	10	3
100	1	10	3
100	6	11	1
100	14	2	1
100	15	2	1
100	16	2	1
101	11	17	3
101	12	17	3
102	3	0	1
102	8	15	3
102	9	15	3
104	6	7	3
104	21	7	2
105	18	11	3
105	19	11	3
105	20	11	3
106	18	4	3
106	19	4	3
106	20	4	3
107	0	5	2
107	1	5	2
107	7	5	2
107	8	5	2
107	9	5	2
107	10	5	2
107	18	15	1
107	19	15	1
107	20	15	1
107	21	15	1
109	1	15	3
109	2	15	3
109	3	15	3
109	19	11	1
109	20	11	1
109	21	11	1
110	1	9	1
110	2	9	1
110	3	9	1
110	4	9	1
110	10	16	2
110	11	16	2
110	12	16	2
111	12	12	2
111	17	13	3
111	18	13	3
112	18	9	2
112	19	9	2
112	20	9	2
112	27	5	3
113	0	13	1
113	1	13	1
113	2	13	1
113	13	13	3
113	14	13	3
113	15	13	3
113	16	13	3
114	2	16	2
114	3	16	2
114	15	15	2
116	14	5	3
116	15	5	3
116	16	5	3
116	17	5	3
116	18	5	3
116	23	13	2
116	24	13	2
117	14	2	1
117	15	2	1
117	16	2	1
118	16	3	1
118	17	3	1
118	18	3	1
118	19	3	1
118	20	3	1
119	9	1	3
119	14	17	3
