回数,計算時間,評価値,最大連勤違反,最小連勤違反,最小連休違反,週末最大違反,休暇希望違反,最大勤務数違反,最大勤務時間違反, 最小勤務時間違反,禁止勤務パターン数,ONリクエスト,OFFリクエスト,人数違反
0,20.775000,6503,0,0,0,0,0,0,0,0,0,218,4,6281,384,24,0,
0,21.677000,6503,0,0,0,0,0,0,0,0,0,218,4,6281,384,26,0,
0,22.564000,6503,0,0,0,0,0,0,0,0,0,218,4,6281,384,27,0,
0,23.474000,6503,0,0,0,0,0,0,0,0,0,218,4,6281,384,48,0,
0,24.370000,6503,0,0,0,0,0,0,0,0,0,218,4,6281,384,24,0,
0,25.277000,6503,0,0,0,0,0,0,0,0,0,218,4,6281,384,28,0,
0,26.158000,6503,0,0,0,0,0,0,0,0,0,218,4,6281,384,30,0,
0,27.076000,6503,0,0,0,0,0,0,0,0,0,218,4,6281,384,14,0,
0,27.967000,6503,0,0,0,0,0,0,0,0,0,218,4,6281,384,32,0,
0,28.874000,6503,0,0,0,0,0,0,0,0,0,218,4,6281,384,28,0,
0,29.754000,6503,0,0,0,0,0,0,0,0,0,218,4,6281,384,20,0,
0,30.673000,6503,0,0,0,0,0,0,0,0,0,218,4,6281,384,23,0,
0,31.568000,6503,0,0,0,0,0,0,0,0,0,218,4,6281,384,34,0,
0,32.473000,6503,0,0,0,0,0,0,0,0,0,218,4,6281,384,32,0,
0,33.355000,6503,0,0,0,0,0,0,0,0,0,218,4,6281,384,34,0,
0,34.280000,6503,0,0,0,0,0,0,0,0,0,218,4,6281,384,40,0,
0,35.175000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,35,0,
0,36.080000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,23,0,
0,36.960000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,41,0,
0,37.876000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,38,0,
0,38.770000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,32,0,
0,39.678000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,36,0,
0,40.559000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,45,0,
0,41.459000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,36,0,
0,42.353000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,37,0,
0,43.265000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,24,0,
0,44.155000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,29,0,
0,45.058000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,33,0,
0,45.954000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,22,0,
0,46.863000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,36,0,
0,47.753000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,30,0,
0,48.649000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,40,0,
0,49.545000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,37,0,
0,50.456000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,38,0,
0,51.348000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,39,0,
0,52.249000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,42,0,
0,53.145000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,35,0,
0,54.054000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,37,0,
0,54.947000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,38,0,
0,55.840000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,35,0,
0,56.736000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,32,0,
0,57.647000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,27,0,
0,58.541000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,30,0,
0,59.436000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,45,0,
0,60.332000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,38,0,
0,61.241000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,31,0,
0,62.130000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,43,0,
0,63.024000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,41,0,
0,63.913000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,42,0,
0,64.821000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,47,0,
0,65.713000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,31,0,
0,66.617000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,52,0,
0,67.504000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,31,0,
0,68.411000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,33,0,
0,69.303000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,33,0,
0,70.208000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,48,0,
0,71.092000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,16,0,
0,71.999000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,32,0,
0,72.892000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,32,0,
0,73.798000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,41,0,
0,74.683000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,51,0,
0,75.598000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,35,0,
0,76.491000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,44,0,
0,77.404000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,30,0,
0,78.283000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,22,0,
0,79.191000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,38,0,
0,80.084000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,30,0,
0,80.991000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,34,0,
0,81.871000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,27,0,
0,82.780000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,31,0,
0,83.675000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,40,0,
0,84.582000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,24,0,
0,85.461000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,29,0,
0,86.376000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,29,0,
0,87.275000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,27,0,
0,88.182000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,36,0,
0,89.064000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,48,0,
0,89.974000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,30,0,
0,90.870000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,39,0,
0,91.777000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,29,0,
0,92.658000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,55,0,
0,93.576000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,42,0,
0,94.469000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,33,0,
0,95.004000,6493,0,0,0,0,0,0,0,0,0,204,7,6282,384,35,0,
0,95.009000,6443,0,0,1,0,0,0,0,0,0,204,7,6182,384,11,1,
0,95.012000,6443,0,0,1,0,0,0,0,0,0,204,7,6182,384,0,1,
0,95.015000,6443,0,0,1,0,0,0,0,0,0,204,7,6182,384,0,1,
0,95.018000,6443,0,0,1,0,0,0,0,0,0,204,7,6182,384,0,1,
0,95.021000,6443,0,0,1,0,0,0,0,0,0,204,7,6182,384,0,1,
0,95.023000,6443,0,0,1,0,0,0,0,0,0,204,7,6182,384,0,1,
0,95.026000,6393,1,0,3,0,0,0,0,0,0,204,7,5982,384,0,4,
0,95.029000,6393,1,0,3,0,0,0,0,0,0,204,7,5982,384,0,4,
0,95.032000,6393,1,0,3,0,0,0,0,0,0,204,7,5982,384,0,4,
0,95.034000,6393,1,0,3,0,0,0,0,0,0,204,7,5982,384,0,4,
0,95.037000,6393,1,0,3,0,0,0,0,0,0,204,7,5982,384,0,4,
0,95.041000,6393,1,0,3,0,0,0,0,0,0,204,7,5982,384,0,4,
0,95.043000,6393,1,0,3,0,0,0,0,0,0,204,7,5982,384,0,4,
0,95.046000,6393,1,0,3,0,0,0,0,0,0,204,7,5982,384,0,4,
0,95.049000,6393,1,0,3,0,0,0,0,0,0,204,7,5982,384,0,4,
0,95.052000,6343,2,0,4,1,1,3,0,0,2,205,7,5481,384,0,13,
0,95.055000,6343,2,0,4,1,1,3,0,0,2,205,7,5481,384,0,13,
0,95.057000,6343,2,0,4,1,1,3,0,0,2,205,7,5481,384,0,13,
0,95.060000,6343,2,0,4,1,1,3,0,0,2,205,7,5481,384,0,13,
0,95.063000,6343,2,0,4,1,1,3,0,0,2,205,7,5481,384,0,13,
0,95.066000,6343,2,0,4,1,1,3,0,0,2,205,7,5481,384,0,13,
0,95.069000,6293,1,0,5,2,1,5,0,0,2,205,7,5281,384,0,16,
0,95.072000,6293,1,0,5,2,1,5,0,0,2,205,7,5281,384,0,16,
0,95.075000,6293,1,0,5,2,1,5,0,0,2,205,7,5281,384,0,16,
0,95.078000,6293,1,0,5,2,1,5,0,0,2,205,7,5281,384,0,16,
0,95.081000,6292,1,0,6,2,1,5,0,0,3,205,7,5180,384,0,18,
0,95.084000,6292,1,0,6,2,1,5,0,0,3,205,7,5180,384,0,18,
0,95.087000,6291,1,0,6,2,1,5,0,0,3,205,7,5179,384,0,18,
0,95.090000,6291,1,0,6,2,1,5,0,0,3,205,7,5179,384,0,18,
0,95.093000,6291,1,0,6,2,1,5,0,0,3,205,7,5179,384,0,18,
0,95.096000,6291,1,0,6,2,1,5,0,0,3,205,7,5179,384,0,18,
0,95.100000,6290,1,0,6,2,1,5,0,0,3,204,7,5179,384,0,18,
0,95.103000,6290,1,0,6,2,1,5,0,0,3,204,7,5179,384,0,18,
0,95.107000,6290,1,0,6,2,1,5,0,0,3,204,7,5179,384,0,18,
0,95.111000,6290,1,0,6,2,1,5,0,0,3,204,7,5179,384,0,18,
0,95.114000,6290,1,0,6,2,1,5,0,0,3,204,7,5179,384,0,18,
0,95.118000,6290,1,0,6,2,1,5,0,0,3,204,7,5179,384,0,18,
0,95.122000,6290,1,0,6,2,1,5,0,0,3,204,7,5179,384,0,18,
0,95.125000,6290,1,0,6,2,1,5,0,0,3,204,7,5179,384,0,18,
0,95.128000,6289,1,1,5,2,1,5,0,0,3,204,7,5178,384,0,18,
0,95.132000,6289,1,1,5,2,1,5,0,0,3,204,7,5178,384,0,18,
0,95.136000,6289,1,1,5,2,1,5,0,0,3,204,7,5178,384,0,18,
0,95.143000,6289,1,1,5,2,1,5,0,0,3,204,7,5178,384,0,18,
0,95.149000,6289,1,1,5,2,1,5,0,0,3,204,7,5178,384,0,18,
0,95.154000,6289,1,1,5,2,1,5,0,0,3,204,7,5178,384,0,18,
0,95.159000,6289,1,1,5,2,1,5,0,0,3,204,7,5178,384,0,18,
0,95.163000,6289,1,1,5,2,1,5,0,0,3,204,7,5178,384,0,18,
0,95.167000,6289,1,1,5,2,1,5,0,0,3,204,7,5178,384,0,18,
0,95.171000,6289,1,1,5,2,1,5,0,0,3,204,7,5178,384,0,18,
0,95.174000,6289,1,1,5,2,1,5,0,0,3,204,7,5178,384,0,18,
0,95.177000,6289,1,1,5,2,1,5,0,0,3,204,7,5178,384,0,18,
0,95.181000,6289,1,1,5,2,1,5,0,0,3,204,7,5178,384,0,18,
0,95.184000,6289,1,1,5,2,1,5,0,0,3,204,7,5178,384,0,18,
0,95.187000,6289,1,1,5,2,1,5,0,0,3,204,7,5178,384,0,18,
0,95.190000,6289,1,1,5,2,1,5,0,0,3,204,7,5178,384,0,18,
0,95.193000,6289,1,1,5,2,1,5,0,0,3,204,7,5178,384,0,18,
0,95.196000,6289,1,1,5,2,1,5,0,0,3,204,7,5178,384,0,18,
0,95.200000,6289,1,1,5,2,1,5,0,0,3,204,7,5178,384,0,18,
0,95.203000,6289,1,1,5,2,1,5,0,0,3,204,7,5178,384,0,18,
0,95.206000,6289,1,1,5,2,1,5,0,0,3,204,7,5178,384,0,18,
0,95.209000,6289,1,1,5,2,1,5,0,0,3,204,7,5178,384,0,18,
0,95.213000,6289,1,1,5,2,1,5,0,0,3,204,7,5178,384,0,18,
0,95.216000,6289,1,1,5,2,1,5,0,0,3,204,7,5178,384,0,18,
0,95.219000,6289,1,1,5,2,1,5,0,0,3,204,7,5178,384,0,18,
0,95.222000,6289,1,1,5,2,1,5,0,0,3,204,7,5178,384,0,18,
0,95.224000,6289,1,1,5,2,1,5,0,0,3,204,7,5178,384,0,18,
0,95.227000,6289,1,1,5,2,1,5,0,0,3,204,7,5178,384,0,18,
0,95.231000,6289,1,1,5,2,1,5,0,0,3,204,7,5178,384,0,18,
0,95.234000,6289,1,1,5,2,1,5,0,0,3,204,7,5178,384,0,18,
0,95.237000,6289,1,1,5,2,1,5,0,0,3,204,7,5178,384,0,18,
0,95.240000,6289,1,1,5,2,1,5,0,0,3,204,7,5178,384,0,18,
0,95.243000,6289,1,1,5,2,1,5,0,0,3,204,7,5178,384,0,18,
0,95.246000,6289,1,1,5,2,1,5,0,0,3,204,7,5178,384,0,18,
0,95.249000,6289,1,1,5,2,1,5,0,0,3,204,7,5178,384,0,18,
0,95.252000,6289,1,1,5,2,1,5,0,0,3,204,7,5178,384,0,18,
0,95.255000,6289,1,1,5,2,1,5,0,0,3,204,7,5178,384,0,18,
0,95.258000,6289,1,1,5,2,1,5,0,0,3,204,7,5178,384,0,18,
0,95.261000,6239,2,0,7,2,2,8,0,0,2,204,7,4878,384,0,23,
0,95.264000,6239,2,0,7,2,2,8,0,0,2,204,7,4878,384,0,23,
0,95.267000,6239,2,0,7,2,2,8,0,0,2,204,7,4878,384,0,23,
0,95.271000,6239,2,0,7,2,2,8,0,0,2,204,7,4878,384,0,23,
0,95.274000,6239,2,0,7,2,2,8,0,0,2,204,7,4878,384,0,23,
0,95.277000,6239,2,0,7,2,2,8,0,0,2,204,7,4878,384,0,23,
0,95.280000,6239,2,0,7,2,2,8,0,0,2,204,7,4878,384,0,23,
0,95.283000,6239,2,0,7,2,2,8,0,0,2,204,7,4878,384,0,23,
0,95.286000,6239,2,0,7,2,2,8,0,0,2,204,7,4878,384,0,23,
0,95.289000,6239,2,0,7,2,2,8,0,0,2,204,7,4878,384,0,23,
0,95.291000,6239,2,0,7,2,2,8,0,0,2,204,7,4878,384,0,23,
0,95.294000,6239,2,0,7,2,2,8,0,0,2,204,7,4878,384,0,23,
0,95.297000,6239,2,0,7,2,2,8,0,0,2,204,7,4878,384,0,23,
0,95.300000,6239,2,0,7,2,2,8,0,0,2,204,7,4878,384,0,23,
0,95.303000,6239,2,0,7,2,2,8,0,0,2,204,7,4878,384,0,23,
0,95.306000,6239,2,0,7,2,2,8,0,0,2,204,7,4878,384,0,23,
0,95.309000,6239,2,0,7,2,2,8,0,0,2,204,7,4878,384,0,23,
0,95.313000,6239,2,0,7,2,2,8,0,0,2,204,7,4878,384,0,23,
0,95.316000,6239,2,0,7,2,2,8,0,0,2,204,7,4878,384,0,23,
0,95.318000,6239,2,0,7,2,2,8,0,0,2,204,7,4878,384,0,23,
0,95.321000,6239,2,0,7,2,2,8,0,0,2,204,7,4878,384,0,23,
0,95.324000,6239,2,0,7,2,2,8,0,0,2,204,7,4878,384,0,23,
0,95.327000,6239,2,0,7,2,2,8,0,0,2,204,7,4878,384,0,23,
0,95.329000,6239,2,0,7,2,2,8,0,0,2,204,7,4878,384,0,23,
0,95.333000,27189,1,0,7,2,2,8,0,0,2,204,7,4978,384,0,22,
0,96.227000,10590,0,0,3,1,0,0,0,0,0,201,9,6380,384,0,4,
0,97.122000,10492,0,0,3,1,0,0,0,0,0,203,9,6280,384,0,4,
0,98.027000,9594,0,0,2,1,0,0,0,0,0,204,10,6380,384,0,3,
0,98.920000,9594,0,0,2,1,0,0,0,0,0,204,10,6380,384,0,3,
0,99.813000,9594,0,0,2,1,0,0,0,0,0,204,10,6380,384,0,3,
0,100.706000,9592,0,0,2,1,0,0,0,0,0,203,10,6379,384,0,3,
0,101.615000,9495,0,0,2,1,0,0,0,0,0,205,10,6280,384,0,3,
0,102.508000,8596,0,0,1,1,0,0,0,0,0,206,10,6380,384,0,2,
0,103.403000,8498,0,0,1,1,0,0,0,0,0,209,10,6279,384,0,2,
0,104.295000,7599,0,0,0,1,0,0,0,0,0,209,10,6380,384,0,1,
0,105.208000,7599,0,0,0,1,0,0,0,0,0,209,10,6380,384,0,1,
0,106.100000,7597,0,0,0,1,0,0,0,0,0,206,10,6381,384,0,1,
0,107.001000,7597,0,0,0,1,0,0,0,0,0,206,10,6381,384,0,1,
0,107.887000,7597,0,0,0,1,0,0,0,0,0,206,10,6381,384,0,1,
0,108.795000,7300,0,0,0,1,0,0,0,0,0,210,10,6080,384,0,1,
0,109.689000,7197,0,0,0,1,0,0,0,0,0,209,10,5978,384,0,1,
0,110.593000,7197,0,0,0,1,0,0,0,0,0,209,10,5978,384,0,1,
0,111.480000,7197,0,0,0,1,0,0,0,0,0,209,10,5978,384,0,1,
0,112.390000,7197,0,0,0,1,0,0,0,0,0,209,10,5978,384,0,1,
0,113.285000,7197,0,0,0,1,0,0,0,0,0,209,10,5978,384,0,1,
0,114.192000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,115.071000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,115.994000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,116.889000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,117.796000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,118.673000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,119.600000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,120.496000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,121.407000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,122.286000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,123.203000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,124.097000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,125.003000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,125.884000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,126.790000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,127.684000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,128.588000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,129.470000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,130.372000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,131.266000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,132.181000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,133.082000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,134.014000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,134.912000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,135.820000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,136.720000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,137.627000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,138.540000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,139.466000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,140.374000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,141.353000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,142.295000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,143.255000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,144.206000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,145.163000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,146.094000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,147.045000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,147.985000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,148.937000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,149.875000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,150.824000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,151.755000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,152.703000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,153.640000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,154.592000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,155.518000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,156.472000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,157.461000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,158.429000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,159.459000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,160.479000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,161.428000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,162.472000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,163.487000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,164.497000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,165.475000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,166.418000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,167.375000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,168.319000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,169.273000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,170.218000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,171.193000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,172.133000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,173.070000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,173.561000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,173.595000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,173.603000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
0,173.604000,7190,0,0,0,1,0,0,0,0,0,204,10,5976,384,0,1,
