回数,計算時間,評価値,最大連勤違反,最小連勤違反,最小連休違反,週末最大違反,休暇希望違反,最大勤務数違反,最大勤務時間違反, 最小勤務時間違反,禁止勤務パターン数,ONリクエスト,OFFリクエスト,人数違反
0,12.028000,8203,0,0,0,0,0,0,0,0,0,200,8,7995,
0,12.175000,8203,0,0,0,0,0,0,0,0,0,200,8,7995,
0,12.322000,8096,0,0,0,0,0,0,0,0,0,192,8,7896,
0,12.470000,8096,0,0,0,0,0,0,0,0,0,192,8,7896,
0,12.616000,8096,0,0,0,0,0,0,0,0,0,192,8,7896,
0,12.764000,8096,0,0,0,0,0,0,0,0,0,192,8,7896,
0,12.914000,8096,0,0,0,0,0,0,0,0,0,192,8,7896,
0,13.067000,8096,0,0,0,0,0,0,0,0,0,192,8,7896,
0,13.216000,8096,0,0,0,0,0,0,0,0,0,192,8,7896,
0,13.363000,8096,0,0,0,0,0,0,0,0,0,192,8,7896,
0,13.511000,8096,0,0,0,0,0,0,0,0,0,192,8,7896,
0,13.659000,8096,0,0,0,0,0,0,0,0,0,192,8,7896,
0,13.806000,8096,0,0,0,0,0,0,0,0,0,192,8,7896,
0,13.954000,8096,0,0,0,0,0,0,0,0,0,192,8,7896,
0,14.102000,8096,0,0,0,0,0,0,0,0,0,192,8,7896,
0,14.256000,8096,0,0,0,0,0,0,0,0,0,192,8,7896,
0,14.407000,8096,0,0,0,0,0,0,0,0,0,192,8,7896,
0,14.555000,8096,0,0,0,0,0,0,0,0,0,192,8,7896,
0,14.703000,8096,0,0,0,0,0,0,0,0,0,192,8,7896,
0,14.851000,8091,0,0,0,0,0,0,0,0,0,190,6,7895,
0,14.999000,7901,0,0,0,0,0,0,0,0,0,189,18,7694,
0,15.147000,7901,0,0,0,0,0,0,0,0,0,189,18,7694,
0,15.295000,7790,0,0,0,0,0,0,0,0,0,192,7,7591,
0,15.447000,7790,0,0,0,0,0,0,0,0,0,192,7,7591,
0,15.599000,7790,0,0,0,0,0,0,0,0,0,192,7,7591,
0,15.746000,7790,0,0,0,0,0,0,0,0,0,192,7,7591,
0,15.893000,7790,0,0,0,0,0,0,0,0,0,192,7,7591,
0,16.040000,7790,0,0,0,0,0,0,0,0,0,192,7,7591,
0,16.188000,7790,0,0,0,0,0,0,0,0,0,192,7,7591,
0,16.336000,7790,0,0,0,0,0,0,0,0,0,192,7,7591,
0,16.484000,7790,0,0,0,0,0,0,0,0,0,192,7,7591,
0,16.634000,7790,0,0,0,0,0,0,0,0,0,192,7,7591,
0,16.785000,7790,0,0,0,0,0,0,0,0,0,192,7,7591,
0,16.934000,7790,0,0,0,0,0,0,0,0,0,192,7,7591,
0,17.083000,7790,0,0,0,0,0,0,0,0,0,192,7,7591,
0,17.232000,7790,0,0,0,0,0,0,0,0,0,192,7,7591,
0,17.380000,7790,0,0,0,0,0,0,0,0,0,192,7,7591,
0,17.527000,7790,0,0,0,0,0,0,0,0,0,192,7,7591,
0,17.674000,7790,0,0,0,0,0,0,0,0,0,192,7,7591,
0,17.822000,7790,0,0,0,0,0,0,0,0,0,192,7,7591,
0,17.975000,7790,0,0,0,0,0,0,0,0,0,192,7,7591,
0,18.125000,7790,0,0,0,0,0,0,0,0,0,192,7,7591,
0,18.273000,7790,0,0,0,0,0,0,0,0,0,192,7,7591,
0,18.421000,7790,0,0,0,0,0,0,0,0,0,192,7,7591,
0,18.569000,7790,0,0,0,0,0,0,0,0,0,192,7,7591,
0,18.717000,7790,0,0,0,0,0,0,0,0,0,192,7,7591,
0,18.865000,7790,0,0,0,0,0,0,0,0,0,192,7,7591,
0,19.014000,7790,0,0,0,0,0,0,0,0,0,192,7,7591,
0,19.168000,7790,0,0,0,0,0,0,0,0,0,192,7,7591,
0,19.319000,7790,0,0,0,0,0,0,0,0,0,192,7,7591,
0,19.466000,7790,0,0,0,0,0,0,0,0,0,192,7,7591,
0,19.614000,7790,0,0,0,0,0,0,0,0,0,192,7,7591,
0,19.763000,7699,0,0,0,0,0,0,0,0,0,198,10,7491,
0,19.911000,7585,0,0,0,0,0,0,0,0,0,184,11,7390,
0,20.059000,7585,0,0,0,0,0,0,0,0,0,184,11,7390,
0,20.207000,7585,0,0,0,0,0,0,0,0,0,184,11,7390,
0,20.359000,7585,0,0,0,0,0,0,0,0,0,184,11,7390,
0,20.511000,7585,0,0,0,0,0,0,0,0,0,184,11,7390,
0,20.659000,7585,0,0,0,0,0,0,0,0,0,184,11,7390,
0,20.808000,7585,0,0,0,0,0,0,0,0,0,184,11,7390,
0,20.956000,7585,0,0,0,0,0,0,0,0,0,184,11,7390,
0,21.107000,7585,0,0,0,0,0,0,0,0,0,184,11,7390,
0,21.110000,7585,0,0,0,0,0,0,0,0,0,184,11,7390,
0,21.255000,7377,0,0,0,0,0,0,0,0,0,182,8,7187,
0,21.262000,7377,0,0,0,0,0,0,0,0,0,182,8,7187,
0,21.264000,7377,0,0,0,0,0,0,0,0,0,182,8,7187,
