0	0	71	37	364	71	0	364	364	71	44	364	364	364	71	0	111	142	111	364	0	0	66	364	142	66	44	0	29	44	0	0	106680	105960	6	2	2	26
364	364	71	37	364	0	37	364	0	71	44	364	364	364	71	142	111	142	111	0	0	0	66	364	142	66	44	35	29	44	35	0	106680	105960	6	2	2	26
364	364	71	37	364	0	37	364	364	71	44	364	364	364	71	142	111	142	111	364	364	142	66	0	142	66	44	35	0	44	35	29	106680	105960	6	2	2	26
364	364	0	37	364	0	0	364	364	71	0	364	0	364	0	142	111	142	111	364	364	0	66	364	0	0	44	0	29	44	35	29	106680	105960	6	2	2	26
364	0	0	37	364	71	0	0	0	71	0	364	364	364	71	142	111	142	0	364	364	142	66	364	142	66	44	0	29	0	35	29	106680	105960	6	2	2	26
0	0	71	0	364	0	37	0	364	71	0	364	364	364	0	142	111	142	0	0	364	142	0	0	142	0	44	0	0	44	0	29	106680	105960	6	2	2	26
364	364	0	0	364	71	0	0	0	71	0	364	0	364	0	142	111	0	111	364	364	0	66	0	0	66	44	35	29	0	0	0	106680	105960	6	2	2	26
364	0	0	37	0	0	37	364	0	71	0	364	364	364	71	142	111	142	0	364	364	0	0	364	142	0	44	0	29	0	0	29	106680	105960	6	2	2	26
0	0	71	37	364	71	0	364	364	71	0	364	364	0	71	0	0	142	111	364	364	142	0	364	0	66	44	35	29	44	35	29	106680	105960	6	2	2	26
364	364	71	0	364	0	37	0	0	71	44	0	364	364	0	142	0	0	0	0	0	142	66	364	142	0	44	0	29	0	35	29	106680	105960	6	2	2	26
364	364	71	37	364	71	0	0	364	71	0	364	364	364	71	142	0	0	0	0	364	142	66	364	142	0	44	35	0	44	35	0	106680	105960	6	2	2	26
0	0	71	37	364	71	37	0	0	0	44	364	364	364	71	142	111	0	0	0	364	0	66	364	142	0	44	0	29	44	35	29	106680	105960	6	2	2	26
0	364	0	0	0	0	37	0	0	71	0	364	364	364	71	0	0	0	0	364	364	142	66	364	0	66	44	35	29	44	0	29	106680	105960	6	2	2	26
364	0	71	0	364	71	37	364	364	0	44	364	364	0	0	142	111	142	111	0	0	142	66	0	142	66	44	35	0	0	35	29	106680	105960	6	2	2	26
364	364	71	37	0	71	37	364	364	71	44	364	364	0	71	142	0	142	0	0	364	142	0	0	142	66	44	35	29	44	0	0	106680	105960	6	2	2	26
0	364	71	37	364	71	0	0	364	0	0	364	0	364	71	142	111	142	0	364	364	142	0	0	142	0	0	35	29	44	0	29	106680	105960	6	2	2	26
364	0	71	0	0	71	0	364	0	71	44	364	364	364	71	142	0	142	111	364	0	142	0	0	142	66	0	0	29	0	35	0	106680	105960	6	2	2	26
364	0	0	0	0	0	37	0	364	0	44	364	364	364	0	142	111	0	0	0	364	142	0	364	0	66	44	35	29	0	0	29	106680	105960	6	2	2	26
364	364	0	37	0	0	37	0	0	71	44	364	364	0	71	142	111	0	111	0	0	142	66	364	142	0	0	35	29	0	0	0	106680	105960	6	2	2	26
364	364	71	37	364	71	0	364	364	0	44	0	364	364	71	142	0	142	111	364	364	142	0	364	142	66	44	35	29	0	0	29	106680	105960	6	2	2	26
364	364	71	37	364	71	37	0	364	71	44	0	364	364	71	142	0	142	111	364	364	142	66	364	142	66	0	0	0	44	35	0	106680	105960	6	2	2	26
364	0	71	37	364	71	37	364	0	71	44	0	364	364	0	0	111	0	111	0	0	0	0	364	142	66	0	35	29	44	35	29	106680	105960	6	2	2	26
364	364	56	0	364	56	29	0	364	0	0	364	364	364	56	112	87	0	87	364	364	0	0	364	112	52	35	0	23	0	0	0	84240	83520	4	2	3	26
364	364	0	29	364	0	29	0	364	56	0	364	364	0	0	112	0	0	0	364	364	112	0	364	112	52	0	28	0	0	28	23	84240	83520	4	2	3	26
364	0	56	29	0	56	29	0	364	56	0	364	364	364	0	0	0	112	87	364	364	112	52	364	112	52	0	28	23	35	28	23	84240	83520	4	2	3	26
364	0	56	29	0	56	29	0	364	0	35	0	364	0	0	0	87	0	0	0	364	112	52	364	112	52	35	0	23	35	28	0	84240	83520	4	2	3	26
364	364	56	29	364	0	0	0	364	0	35	364	364	0	56	112	87	112	87	364	364	112	52	364	112	52	35	0	23	0	28	23	84240	83520	4	2	3	26
0	364	0	29	364	56	29	0	364	56	0	364	364	364	56	112	0	112	0	364	0	112	52	0	112	0	35	28	23	0	28	23	84240	83520	4	2	3	26
0	364	56	29	364	56	0	364	364	0	35	364	0	364	56	112	87	0	87	0	0	112	52	0	112	52	35	28	0	0	0	23	84240	83520	4	2	3	26
364	364	56	29	0	56	29	0	0	0	0	0	364	364	56	112	87	112	87	364	364	112	52	0	112	0	35	28	0	0	0	23	84240	83520	4	2	3	26
0	0	0	29	0	0	0	364	364	0	35	364	0	0	56	112	87	112	87	364	0	112	0	0	0	52	35	28	23	35	0	0	84240	83520	4	2	3	26
0	364	56	29	364	56	29	364	364	56	0	364	364	0	56	0	87	112	87	0	364	0	52	364	112	0	35	28	23	35	28	23	84240	83520	4	2	3	26
364	364	0	0	364	52	27	364	364	52	32	364	364	364	52	0	0	0	81	364	364	104	49	0	104	49	0	26	21	32	26	21	78600	77880	5	3	2	13
364	364	0	27	364	0	0	0	364	52	32	0	0	0	52	104	0	0	81	364	364	0	0	364	0	49	32	0	21	32	0	21	78600	77880	5	3	2	13
364	364	0	27	364	52	0	0	364	0	32	0	364	364	52	0	81	0	81	364	364	104	0	0	104	49	32	26	21	32	26	21	78600	77880	5	3	2	13
364	364	52	0	0	0	27	0	364	52	32	364	364	364	52	0	81	104	81	364	364	0	49	364	104	0	32	26	21	32	26	0	78600	77880	5	3	2	13
0	364	52	0	0	52	27	364	0	52	0	364	364	364	52	104	81	0	81	364	364	104	0	364	104	49	0	26	21	0	26	21	78600	77880	5	3	2	13
0	0	0	27	364	52	0	364	364	0	32	364	364	364	52	104	81	104	81	364	364	104	49	364	104	49	32	26	21	32	0	21	78600	77880	5	3	2	13
364	364	0	27	364	0	27	0	364	52	32	364	364	364	0	0	81	104	0	364	364	0	49	364	104	0	32	26	0	0	26	21	78600	77880	5	3	2	13
364	364	52	27	364	52	27	364	364	52	32	364	364	364	52	104	0	104	81	364	0	104	49	0	0	0	32	26	21	0	26	0	78600	77880	5	3	2	13
364	0	52	27	0	0	27	0	0	0	0	364	0	364	52	0	81	0	81	364	0	104	0	364	0	49	0	0	21	32	26	21	78600	77880	5	3	2	13
364	364	52	27	364	52	27	364	364	52	32	364	364	0	0	104	81	0	0	364	0	104	49	364	104	49	0	26	21	32	26	21	78600	77880	5	3	2	13
0	0	0	23	364	0	23	364	0	44	28	364	364	0	0	0	70	0	70	0	364	89	42	364	0	0	28	0	0	0	22	0	67380	66660	4	1	2	13
364	364	0	23	364	44	23	364	364	44	28	0	364	364	0	89	0	0	0	364	0	89	42	364	89	42	0	22	0	28	22	18	67380	66660	4	1	2	13
364	0	44	23	364	44	0	364	0	44	28	364	364	364	0	89	0	89	70	364	0	89	42	0	0	42	28	0	18	28	0	18	67380	66660	4	1	2	13
364	364	0	23	0	0	0	0	364	44	0	364	0	364	44	0	70	89	70	364	0	89	42	0	0	0	28	22	18	28	22	18	67380	66660	4	1	2	13
0	364	44	23	0	44	0	364	0	44	0	364	364	364	44	89	70	89	70	364	364	0	42	364	89	0	28	22	0	28	22	0	67380	66660	4	1	2	13
364	364	44	23	0	44	0	364	364	44	0	364	0	364	44	89	70	0	70	364	364	89	0	364	89	0	28	22	0	0	0	18	67380	66660	4	1	2	13
364	364	0	23	364	0	23	364	364	0	28	364	364	364	44	89	70	0	70	0	364	0	42	364	89	42	28	0	18	0	0	18	67380	66660	4	1	2	13
364	0	44	0	0	44	0	364	364	0	28	0	0	364	0	0	70	89	70	364	364	89	0	0	89	42	0	0	18	28	22	18	67380	66660	4	1	2	13
364	364	0	23	0	44	23	364	364	44	0	364	0	364	44	89	70	89	70	364	0	0	42	364	0	42	28	0	18	28	0	18	67380	66660	4	1	2	13
0	364	0	23	0	44	23	364	0	44	28	364	364	364	44	0	70	89	70	364	364	0	0	364	0	0	28	0	0	28	22	18	67380	66660	4	1	2	13
364	364	0	0	364	44	23	364	0	44	0	364	0	364	0	89	70	0	70	364	0	0	42	364	0	42	0	22	18	0	22	18	67380	66660	5	2	1	13
0	364	44	23	364	0	23	0	364	0	0	0	364	364	44	89	70	89	0	364	364	89	42	364	89	0	28	0	18	28	22	0	67380	66660	5	2	1	13
364	364	0	0	364	0	0	364	0	0	28	364	364	364	44	89	70	0	70	364	0	0	42	0	89	0	28	22	18	28	22	0	67380	66660	5	2	1	13
0	364	0	23	364	44	0	364	364	44	28	0	364	0	44	89	0	89	0	364	364	89	42	364	89	42	0	22	18	28	22	0	67380	66660	5	2	1	13
364	364	0	23	0	44	23	364	364	0	28	364	0	364	44	89	70	0	0	364	364	89	42	364	89	42	0	22	18	28	0	18	67380	66660	5	2	1	13
0	0	0	23	0	44	23	364	364	44	0	0	364	364	44	0	0	89	70	364	0	89	0	364	89	42	0	22	0	28	0	18	67380	66660	5	2	1	13
364	364	44	23	0	44	23	364	364	44	0	364	364	0	0	89	0	89	70	364	0	0	0	364	89	0	0	22	0	0	22	18	67380	66660	5	2	1	13
364	0	0	23	364	0	23	364	0	44	28	364	364	364	44	0	0	89	70	364	364	89	0	0	0	0	0	0	18	28	0	0	67380	66660	5	2	1	13
0	364	44	0	364	0	23	364	0	44	0	0	364	364	44	89	70	89	70	364	364	0	42	364	89	42	0	0	18	28	22	18	67380	66660	5	2	1	13
0	0	44	23	364	44	23	364	0	44	28	364	364	0	0	89	0	89	70	0	364	89	42	0	0	42	0	22	18	0	0	18	67380	66660	5	2	1	13
0	0	44	0	364	44	23	364	364	44	0	364	364	0	44	0	0	0	70	364	364	0	42	364	89	0	0	22	0	0	0	18	67380	66660	5	2	2	39
0	0	0	0	364	0	23	0	364	0	0	0	364	364	44	0	70	89	70	0	364	89	42	364	89	0	28	0	18	0	22	18	67380	66660	5	2	2	39
364	0	44	23	364	0	0	364	364	44	28	0	0	364	44	0	70	0	70	0	364	89	0	364	89	42	0	22	0	28	0	18	67380	66660	5	2	2	39
364	364	44	0	0	0	0	364	364	44	28	0	364	0	44	89	70	89	0	364	364	89	42	364	89	42	28	22	18	0	22	18	67380	66660	5	2	2	39
364	364	44	0	0	44	23	364	0	0	28	0	0	364	44	89	0	89	70	364	364	89	0	364	89	42	0	22	0	28	22	0	67380	66660	5	2	2	39
364	364	41	0	364	0	21	364	364	0	25	364	364	0	41	82	64	82	64	0	364	82	0	364	82	38	25	20	17	25	20	0	61740	61020	5	2	2	17
364	364	41	21	364	0	21	364	364	41	25	364	0	364	41	82	64	82	64	364	364	0	0	0	0	38	0	20	0	25	20	0	61740	61020	5	2	2	17
364	364	41	21	364	41	21	0	364	41	25	0	364	364	41	82	64	82	64	364	364	0	0	364	0	0	25	0	17	0	0	17	61740	61020	5	2	2	17
364	364	41	21	364	41	21	0	364	41	0	364	0	0	0	82	0	82	64	364	0	0	0	364	0	0	0	0	0	25	0	0	61740	61020	5	2	2	17
364	0	41	21	364	41	21	364	364	41	0	364	364	364	41	82	0	0	0	364	364	82	38	0	82	0	0	20	17	0	0	17	61740	61020	5	2	2	17
0	0	33	0	364	33	17	0	0	33	21	364	364	364	33	67	0	0	0	364	364	67	0	0	67	0	21	16	14	21	0	14	50520	49800	3	1	1	0
364	364	0	17	364	0	0	364	364	33	21	364	364	0	33	0	0	67	0	364	364	67	0	364	67	31	21	16	14	21	0	14	50520	49800	3	1	1	0
364	0	33	17	0	0	17	364	364	33	21	364	364	364	33	67	52	67	52	0	364	67	0	364	0	0	21	0	14	0	0	0	50520	49800	3	1	1	0
364	0	33	17	364	0	17	0	364	33	0	0	0	364	33	67	52	67	52	364	364	67	31	364	0	0	21	16	14	21	0	14	50520	49800	3	1	1	0
364	364	33	0	0	0	0	364	364	33	0	0	364	364	33	0	52	0	0	0	0	0	0	364	67	0	0	16	14	0	16	14	50520	49800	3	1	1	0
0	364	33	0	0	0	17	0	364	33	0	364	364	0	33	0	52	67	52	364	364	0	31	364	0	0	21	0	0	21	0	14	50520	49800	3	1	1	0
0	0	33	0	364	33	0	364	364	0	21	364	364	364	33	67	52	67	52	364	364	0	0	0	67	0	0	16	14	21	16	0	50520	49800	3	1	1	0
364	364	29	0	0	0	15	364	364	29	0	364	364	0	29	0	0	59	46	364	364	59	0	364	59	28	0	14	0	18	0	0	44880	44160	3	1	1	52
0	0	29	15	364	0	15	364	364	29	18	364	364	0	0	59	46	0	46	364	364	0	0	0	59	0	0	14	12	18	0	12	44880	44160	3	1	1	52
0	0	29	0	0	29	15	364	364	0	18	0	364	0	0	59	46	59	46	364	364	59	0	0	0	28	18	0	12	18	0	12	44880	44160	3	1	1	52
