6	44	23	1
6	45	23	1
7	2	21	2
7	9	5	3
7	10	5	3
7	11	5	3
7	12	5	3
7	16	21	2
7	17	21	2
7	18	21	2
7	19	21	2
7	20	21	2
7	28	20	2
7	29	20	2
7	30	20	2
7	31	20	2
7	99	13	1
7	100	13	1
7	101	13	1
7	102	13	1
7	103	13	1
7	115	5	2
7	116	5	2
7	117	5	2
7	118	5	2
7	156	20	3
7	157	20	3
7	158	20	3
7	159	20	3
7	160	20	3
7	201	15	1
7	202	15	1
7	217	30	3
7	222	29	1
7	223	29	1
7	238	1	3
7	239	1	3
7	240	1	3
7	309	27	1
7	310	27	1
7	311	27	1
7	312	27	1
7	313	27	1
7	325	14	2
8	0	10	1
8	8	30	2
8	9	30	2
8	10	30	2
8	49	3	3
8	50	3	3
8	51	3	3
8	76	27	2
8	77	27	2
8	78	27	2
8	79	27	2
8	92	21	1
8	93	21	1
8	94	21	1
8	95	21	1
8	103	2	2
8	130	3	2
8	131	3	2
8	132	3	2
8	133	3	2
8	134	3	2
8	173	3	2
8	174	3	2
8	175	3	2
8	176	3	2
8	223	31	3
8	224	31	3
8	252	10	1
8	253	10	1
8	254	10	1
8	255	10	1
8	256	10	1
8	263	10	3
8	264	10	3
8	265	10	3
8	266	10	3
8	314	12	1
8	315	12	1
8	316	12	1
9	8	12	2
9	61	9	3
9	119	7	3
9	120	7	3
9	176	19	1
9	177	19	1
9	178	19	1
9	216	6	3
9	217	6	3
9	218	6	3
9	222	21	3
9	243	11	3
9	244	11	3
9	245	11	3
9	246	11	3
9	247	11	3
9	293	12	3
9	294	12	3
9	295	12	3
9	306	6	3
9	307	6	3
9	308	6	3
9	309	6	3
9	310	6	3
9	316	4	3
9	327	1	3
9	328	1	3
9	329	1	3
9	330	1	3
9	331	1	3
10	1	9	1
10	91	22	2
10	92	22	2
10	93	22	2
10	163	18	1
10	164	18	1
10	280	22	1
10	281	22	1
10	282	22	1
10	283	22	1
10	289	26	3
10	290	26	3
10	291	26	3
10	292	26	3
10	293	26	3
10	325	30	1
10	326	30	1
10	327	30	1
10	328	30	1
10	329	30	1
10	349	31	1
10	350	31	1
10	351	31	1
10	352	31	1
10	353	31	1
11	15	6	1
11	16	6	1
11	17	6	1
11	18	6	1
11	19	6	1
11	98	28	2
11	99	28	2
11	100	28	2
11	189	20	2
11	211	9	1
11	212	9	1
11	223	22	1
11	224	22	1
11	225	22	1
11	299	10	1
11	300	10	1
11	301	10	1
12	24	29	1
12	58	6	1
12	59	6	1
12	60	6	1
12	61	6	1
12	90	10	1
12	91	10	1
12	92	10	1
12	177	3	1
12	178	3	1
12	213	28	2
12	229	29	2
12	230	29	2
12	253	27	1
12	254	27	1
12	286	26	1
12	287	26	1
12	288	26	1
12	362	12	1
13	63	4	3
13	64	4	3
13	65	4	3
13	112	27	1
13	113	27	1
13	114	27	1
13	175	20	3
13	176	20	3
13	177	20	3
13	218	23	2
13	219	23	2
13	220	23	2
13	221	23	2
13	238	21	3
13	279	27	1
14	57	17	3
14	65	1	1
14	66	1	1
14	113	30	1
14	114	30	1
14	132	23	2
14	133	23	2
14	134	23	2
14	140	17	2
14	141	17	2
14	142	17	2
14	214	8	2
14	215	8	2
14	216	8	2
14	217	8	2
14	230	13	3
14	231	13	3
14	232	13	3
14	306	18	2
14	307	18	2
14	315	21	2
14	338	22	2
14	339	22	2
14	340	22	2
15	40	23	3
15	41	23	3
15	42	23	3
15	43	23	3
15	44	23	3
15	48	5	3
15	49	5	3
15	50	5	3
15	51	5	3
15	173	26	1
15	174	26	1
15	175	26	1
15	176	26	1
15	184	24	2
15	185	24	2
15	189	4	2
15	190	4	2
15	191	4	2
15	192	4	2
15	193	4	2
15	199	18	1
15	200	18	1
15	201	18	1
15	202	18	1
15	203	18	1
15	209	0	2
15	210	0	2
15	211	0	2
15	212	0	2
15	213	0	2
15	221	26	2
15	222	26	2
15	223	26	2
15	224	26	2
15	231	29	1
15	232	29	1
15	233	29	1
15	234	29	1
15	235	29	1
15	247	13	1
15	248	13	1
15	249	13	1
15	250	13	1
15	251	13	1
15	258	13	2
15	259	13	2
15	260	13	2
15	265	21	3
15	285	16	2
15	302	6	3
15	322	24	2
15	323	24	2
15	324	24	2
16	49	28	2
16	75	2	2
16	76	2	2
16	77	2	2
16	78	2	2
16	129	0	1
16	130	0	1
16	131	0	1
16	135	23	1
16	136	23	1
16	137	23	1
16	155	24	3
16	227	26	1
16	228	26	1
16	235	24	2
16	241	21	2
16	242	21	2
16	313	21	1
16	314	21	1
16	315	21	1
16	316	21	1
17	59	12	2
17	60	12	2
17	61	12	2
17	62	12	2
17	63	12	2
17	67	21	3
17	68	21	3
17	69	21	3
17	70	21	3
17	76	16	2
17	77	16	2
17	78	16	2
17	79	16	2
17	193	14	3
17	194	14	3
17	195	14	3
17	196	14	3
17	211	15	3
17	212	15	3
17	213	15	3
18	24	23	1
18	25	23	1
18	26	23	1
18	27	23	1
18	105	19	3
18	125	30	3
18	126	30	3
18	127	30	3
18	128	30	3
18	191	25	3
18	192	25	3
18	193	25	3
18	219	19	1
18	220	19	1
18	221	19	1
18	222	19	1
18	265	16	2
18	270	31	3
18	285	5	3
18	308	19	3
18	309	19	3
18	310	19	3
18	311	19	3
18	334	22	2
19	12	21	2
19	13	21	2
19	14	21	2
19	145	2	3
19	146	2	3
19	147	2	3
19	162	17	3
19	163	17	3
19	164	17	3
19	165	17	3
19	208	15	1
19	209	15	1
19	230	28	2
19	231	28	2
19	232	28	2
19	233	28	2
19	234	28	2
19	277	25	2
19	294	14	1
19	295	14	1
19	296	14	1
19	297	14	1
19	298	14	1
19	309	14	2
19	310	14	2
19	311	14	2
19	312	14	2
19	313	14	2
19	324	12	2
19	325	12	2
19	326	12	2
19	356	18	2
19	357	18	2
19	358	18	2
20	8	16	1
20	25	9	1
20	26	9	1
20	27	9	1
20	28	9	1
20	75	8	3
20	76	8	3
20	77	8	3
20	78	8	3
20	188	4	3
20	189	4	3
20	190	4	3
20	191	4	3
20	284	29	2
20	285	29	2
20	286	29	2
20	287	29	2
20	301	10	2
20	302	10	2
20	303	10	2
20	304	10	2
21	0	7	1
21	1	7	1
21	6	8	3
21	27	18	2
21	28	18	2
21	29	18	2
21	30	18	2
21	31	18	2
21	42	9	3
21	43	9	3
21	44	9	3
21	58	12	1
21	59	12	1
21	60	12	1
21	61	12	1
21	154	7	2
21	155	7	2
21	156	7	2
21	192	11	3
21	193	11	3
21	194	11	3
21	195	11	3
21	196	11	3
21	247	13	1
21	267	12	3
21	268	12	3
21	269	12	3
21	304	8	1
21	305	8	1
22	64	23	1
22	120	30	1
22	121	30	1
22	122	30	1
22	123	30	1
22	124	30	1
22	151	16	3
22	152	16	3
22	153	16	3
22	154	16	3
22	155	16	3
22	179	30	2
22	180	30	2
22	181	30	2
22	182	30	2
22	183	30	2
22	237	5	2
22	238	5	2
22	239	5	2
22	251	23	3
22	252	23	3
22	253	23	3
22	254	23	3
22	255	23	3
22	283	11	3
22	284	11	3
22	285	11	3
22	286	11	3
22	287	11	3
22	295	4	2
22	296	4	2
22	297	4	2
22	336	16	1
22	337	16	1
22	338	16	1
22	339	16	1
22	340	16	1
22	345	28	3
22	346	28	3
23	80	2	3
23	81	2	3
23	82	2	3
23	89	13	3
23	90	13	3
23	91	13	3
23	92	13	3
23	93	13	3
23	108	12	3
23	109	12	3
23	110	12	3
23	111	12	3
23	132	5	1
23	149	7	1
23	150	7	1
23	179	13	2
23	180	13	2
23	181	13	2
23	189	6	2
23	190	6	2
23	191	6	2
23	192	6	2
23	193	6	2
23	203	12	1
23	204	12	1
23	220	1	1
23	221	1	1
23	222	1	1
23	223	1	1
23	224	1	1
23	245	5	2
23	262	6	1
23	263	6	1
23	264	6	1
23	310	19	3
23	316	6	3
23	317	6	3
23	318	6	3
23	327	14	1
23	328	14	1
23	329	14	1
23	330	14	1
24	3	0	1
24	12	31	3
24	13	31	3
24	14	31	3
24	15	31	3
24	16	31	3
24	24	7	1
24	25	7	1
24	38	10	1
24	75	10	2
24	76	10	2
24	118	1	2
24	119	1	2
24	120	1	2
24	121	1	2
24	122	1	2
24	133	21	3
24	184	31	2
24	185	31	2
24	186	31	2
24	187	31	2
24	188	31	2
24	202	11	2
24	203	11	2
24	204	11	2
24	205	11	2
24	221	2	1
24	222	2	1
24	223	2	1
24	238	0	3
24	270	29	3
24	271	29	3
24	320	29	2
24	321	29	2
24	322	29	2
24	323	29	2
24	350	7	2
25	46	14	1
25	47	14	1
25	53	11	3
25	88	6	2
25	89	6	2
25	90	6	2
25	91	6	2
25	118	11	1
25	130	16	1
25	131	16	1
25	132	16	1
25	133	16	1
25	134	16	1
25	149	6	3
25	150	6	3
25	158	14	2
25	261	7	2
25	299	13	3
25	300	13	3
26	8	3	1
26	9	3	1
26	10	3	1
26	11	3	1
26	12	3	1
26	60	16	3
26	187	14	2
26	313	25	3
27	20	13	1
27	21	13	1
27	85	27	2
27	127	31	2
27	128	31	2
27	129	31	2
27	147	17	3
27	148	17	3
27	149	17	3
27	150	17	3
27	151	17	3
27	338	13	1
27	339	13	1
27	343	8	3
27	344	8	3
27	349	3	1
28	103	20	3
28	104	20	3
28	105	20	3
28	116	19	3
28	117	19	3
28	118	19	3
28	144	14	1
28	152	13	1
28	153	13	1
28	154	13	1
28	155	13	1
28	156	13	1
28	183	6	3
28	204	9	2
28	209	18	1
28	210	18	1
28	230	10	1
28	263	18	2
28	264	18	2
28	296	1	3
28	331	20	1
28	332	20	1
28	333	20	1
28	334	20	1
29	3	25	3
29	4	25	3
29	5	25	3
29	6	25	3
29	7	25	3
29	15	14	1
29	16	14	1
29	17	14	1
29	18	14	1
29	66	7	2
29	67	7	2
29	68	7	2
29	137	29	1
29	138	29	1
29	139	29	1
29	140	29	1
29	145	12	3
29	146	12	3
29	147	12	3
29	201	29	2
29	202	29	2
29	203	29	2
29	204	29	2
29	205	29	2
29	306	5	1
29	307	5	1
29	308	5	1
29	309	5	1
29	310	5	1
29	317	12	1
29	318	12	1
29	319	12	1
29	320	12	1
29	349	6	3
29	350	6	3
29	351	6	3
29	352	6	3
30	12	8	3
30	13	8	3
30	27	28	1
30	28	28	1
30	122	16	2
30	171	28	3
30	172	28	3
30	173	28	3
30	179	17	3
30	180	17	3
30	181	17	3
30	182	17	3
30	183	17	3
30	198	18	2
30	199	18	2
30	200	18	2
30	201	18	2
30	258	26	2
30	259	26	2
30	260	26	2
30	311	7	2
30	312	7	2
30	313	7	2
30	314	7	2
30	315	7	2
31	16	6	3
31	17	6	3
31	18	6	3
31	19	6	3
31	30	13	2
31	31	13	2
31	81	4	1
31	82	4	1
31	83	4	1
31	84	4	1
31	85	4	1
31	89	25	2
31	95	8	1
31	96	8	1
31	97	8	1
31	98	8	1
31	106	4	2
31	107	4	2
31	108	4	2
31	109	4	2
31	110	4	2
31	137	25	1
31	200	31	1
31	201	31	1
31	202	31	1
31	203	31	1
31	204	31	1
31	314	24	1
32	73	18	1
32	74	18	1
32	75	18	1
32	106	8	1
32	107	8	1
32	136	29	1
32	137	29	1
32	138	29	1
32	145	16	3
32	146	16	3
32	175	25	2
32	176	25	2
32	177	25	2
32	178	25	2
32	179	25	2
32	217	20	3
32	218	20	3
32	219	20	3
32	220	20	3
32	264	25	2
32	265	25	2
32	357	4	3
32	358	4	3
32	359	4	3
32	360	4	3
33	3	10	3
33	4	10	3
33	14	15	3
33	26	16	2
33	27	16	2
33	28	16	2
33	29	16	2
33	30	16	2
33	43	5	2
33	52	1	2
33	53	1	2
33	54	1	2
33	55	1	2
33	56	1	2
33	62	3	1
33	63	3	1
33	64	3	1
33	65	3	1
33	92	6	3
33	93	6	3
33	94	6	3
33	155	17	3
33	160	12	3
33	161	12	3
33	162	12	3
33	163	12	3
33	171	1	2
33	172	1	2
33	216	2	1
33	217	2	1
33	218	2	1
33	244	25	3
33	301	4	1
33	302	4	1
33	303	4	1
33	331	2	1
33	332	2	1
33	356	5	3
33	357	5	3
33	358	5	3
33	359	5	3
34	15	10	3
34	16	10	3
34	17	10	3
34	18	10	3
34	48	6	3
34	49	6	3
34	57	23	1
34	58	23	1
34	76	15	3
34	77	15	3
34	78	15	3
34	79	15	3
34	94	19	3
34	95	19	3
34	96	19	3
34	97	19	3
34	98	19	3
34	115	23	3
34	116	23	3
34	117	23	3
34	118	23	3
34	179	28	2
34	180	28	2
34	181	28	2
34	182	28	2
34	217	5	3
34	235	9	1
34	236	9	1
34	237	9	1
34	288	28	1
34	289	28	1
34	290	28	1
34	297	28	3
34	298	28	3
34	299	28	3
34	300	28	3
34	301	28	3
34	306	11	3
34	307	11	3
34	308	11	3
34	309	11	3
34	310	11	3
34	320	23	2
34	339	11	1
34	340	11	1
34	341	11	1
35	43	28	3
35	44	28	3
35	45	28	3
35	46	28	3
35	47	28	3
35	89	10	1
35	90	10	1
35	91	10	1
35	188	27	1
35	189	27	1
35	190	27	1
35	191	27	1
35	192	27	1
35	233	9	2
35	234	9	2
35	273	16	1
35	274	16	1
36	24	25	3
36	25	25	3
36	26	25	3
36	27	25	3
36	28	25	3
36	32	15	1
36	33	15	1
36	34	15	1
36	35	15	1
36	181	9	3
36	182	9	3
36	183	9	3
36	184	9	3
36	238	25	2
36	239	25	2
36	240	25	2
36	260	18	1
36	261	18	1
36	262	18	1
36	263	18	1
36	264	18	1
36	295	16	3
36	296	16	3
36	297	16	3
36	317	21	2
36	344	31	3
36	352	25	1
36	353	25	1
36	354	25	1
36	355	25	1
36	363	18	2
37	1	12	2
37	2	12	2
37	3	12	2
37	4	12	2
37	5	12	2
37	13	21	1
37	14	21	1
37	15	21	1
37	16	21	1
37	37	1	3
37	49	30	3
37	67	2	2
37	76	14	2
37	77	14	2
37	78	14	2
37	92	19	2
37	93	19	2
37	94	19	2
37	95	19	2
37	96	19	2
37	167	27	2
37	168	27	2
37	169	27	2
37	170	27	2
37	171	27	2
37	234	21	2
37	271	13	3
37	288	15	1
37	289	15	1
37	353	30	3
37	354	30	3
38	45	29	1
38	46	29	1
38	47	29	1
38	48	29	1
38	49	29	1
38	56	13	3
38	57	13	3
38	58	13	3
38	82	24	2
38	83	24	2
38	84	24	2
38	85	24	2
38	86	24	2
38	109	24	3
38	122	27	1
38	192	24	1
38	193	24	1
38	194	24	1
38	250	19	2
38	251	19	2
38	252	19	2
38	349	3	2
38	350	3	2
38	351	3	2
39	1	11	2
39	2	11	2
39	3	11	2
39	47	28	1
39	48	28	1
39	61	21	3
39	125	6	2
39	126	6	2
39	127	6	2
39	153	13	3
39	154	13	3
39	155	13	3
39	156	13	3
39	167	1	3
39	168	1	3
39	176	29	3
39	183	13	2
39	213	26	3
39	214	26	3
39	229	21	2
39	230	21	2
39	231	21	2
39	324	1	1
39	325	1	1
39	326	1	1
39	327	1	1
39	350	11	1
39	351	11	1
39	352	11	1
39	353	11	1
39	354	11	1
40	0	17	3
40	1	17	3
40	19	3	1
40	20	3	1
40	21	3	1
40	22	3	1
40	44	22	2
40	45	22	2
40	136	21	3
40	137	21	3
40	138	21	3
40	139	21	3
40	185	13	3
40	186	13	3
40	187	13	3
40	250	31	2
40	251	31	2
40	252	31	2
40	253	31	2
40	259	18	1
40	263	11	3
40	264	11	3
40	265	11	3
40	266	11	3
40	273	21	2
40	301	28	3
40	302	28	3
40	303	28	3
40	323	16	2
40	324	16	2
40	325	16	2
40	329	19	2
40	330	19	2
41	126	23	2
41	127	23	2
41	128	23	2
41	129	23	2
41	166	19	2
41	167	19	2
41	168	19	2
41	169	19	2
41	170	19	2
41	188	4	3
41	189	4	3
41	190	4	3
41	281	12	2
41	282	12	2
41	286	1	2
41	304	8	3
41	305	8	3
41	306	8	3
41	318	11	2
41	319	11	2
42	30	29	1
42	88	3	2
42	89	3	2
42	114	3	2
42	115	3	2
42	145	29	3
42	146	29	3
42	184	30	2
42	185	30	2
42	186	30	2
42	187	30	2
42	188	30	2
42	210	25	1
42	211	25	1
42	212	25	1
42	218	3	1
42	219	3	1
42	220	3	1
42	221	3	1
42	222	3	1
42	235	27	1
42	284	1	2
42	285	1	2
42	321	17	3
42	322	17	3
42	323	17	3
42	324	17	3
42	325	17	3
43	121	3	3
43	125	23	2
43	126	23	2
43	127	23	2
43	128	23	2
43	129	23	2
43	171	12	3
43	211	23	1
43	212	23	1
43	260	20	2
43	261	20	2
43	262	20	2
43	263	20	2
43	269	30	1
43	270	30	1
43	271	30	1
43	272	30	1
43	285	6	3
43	286	6	3
43	287	6	3
43	288	6	3
43	289	6	3
43	296	1	3
43	297	1	3
43	298	1	3
43	299	1	3
43	300	1	3
43	355	15	1
43	356	15	1
43	357	15	1
43	358	15	1
44	24	29	2
44	25	29	2
44	26	29	2
44	27	29	2
44	66	24	2
44	67	24	2
44	68	24	2
44	160	3	2
44	161	3	2
44	168	22	1
44	169	22	1
44	170	22	1
44	171	22	1
44	198	26	1
44	199	26	1
44	200	26	1
44	201	26	1
44	202	26	1
44	207	6	1
44	208	6	1
44	209	6	1
44	225	10	3
44	226	10	3
44	357	19	2
44	358	19	2
45	2	24	1
45	3	24	1
45	4	24	1
45	5	24	1
45	49	29	2
45	50	29	2
45	51	29	2
45	52	29	2
45	53	29	2
45	61	6	2
45	68	9	3
45	119	16	1
45	120	16	1
45	121	16	1
45	122	16	1
45	123	16	1
45	130	28	1
45	131	28	1
45	155	17	3
45	156	17	3
45	157	17	3
45	175	20	1
45	176	20	1
45	191	17	2
45	192	17	2
45	193	17	2
45	288	18	2
45	289	18	2
45	303	21	3
45	304	21	3
45	328	15	2
45	329	15	2
45	330	15	2
46	45	6	1
46	98	31	1
46	99	31	1
46	100	31	1
46	101	31	1
46	178	18	3
46	179	18	3
46	180	18	3
46	181	18	3
46	182	18	3
46	196	7	3
46	239	17	1
46	240	17	1
46	241	17	1
46	242	17	1
46	243	17	1
46	260	14	1
46	261	14	1
46	262	14	1
46	267	24	1
46	268	24	1
46	269	24	1
46	284	8	3
46	285	8	3
46	320	14	3
46	321	14	3
46	325	7	1
46	326	7	1
46	327	7	1
47	30	5	1
47	31	5	1
47	45	1	2
47	46	1	2
47	47	1	2
47	48	1	2
47	49	1	2
47	72	20	2
47	73	20	2
47	74	20	2
47	75	20	2
47	76	20	2
47	140	13	1
47	310	1	2
47	311	1	2
47	312	1	2
47	338	30	1
47	339	30	1
48	10	5	1
48	11	5	1
48	12	5	1
48	13	5	1
48	14	5	1
48	31	22	1
48	32	22	1
48	33	22	1
48	34	22	1
48	85	26	1
48	89	17	2
48	130	0	1
48	131	0	1
48	132	0	1
48	199	30	2
48	200	30	2
48	201	30	2
48	226	18	1
48	227	18	1
48	228	18	1
48	267	13	1
48	268	13	1
48	269	13	1
48	270	13	1
48	271	13	1
48	344	23	3
48	345	23	3
48	349	3	2
48	350	3	2
48	351	3	2
48	352	3	2
48	353	3	2
49	3	11	1
49	4	11	1
49	5	11	1
49	6	11	1
49	66	9	3
49	67	9	3
49	68	9	3
49	75	26	1
49	76	26	1
49	84	29	3
49	85	29	3
49	86	29	3
49	90	6	3
49	91	6	3
49	92	6	3
49	93	6	3
49	100	5	3
49	101	5	3
49	102	5	3
49	103	5	3
49	142	11	1
49	143	11	1
49	144	11	1
49	145	11	1
49	151	16	3
49	216	28	3
49	224	5	3
49	244	23	1
49	245	23	1
49	246	23	1
49	247	23	1
49	261	9	1
49	262	9	1
49	286	10	2
50	3	29	1
50	4	29	1
50	5	29	1
50	6	29	1
50	12	27	2
50	42	3	1
50	43	3	1
50	44	3	1
50	45	3	1
50	46	3	1
50	90	4	1
50	91	4	1
50	92	4	1
50	103	12	3
50	104	12	3
50	198	5	2
50	199	5	2
50	200	5	2
50	238	13	3
50	239	13	3
50	240	13	3
50	241	13	3
50	246	8	1
50	247	8	1
50	248	8	1
50	249	8	1
50	258	31	1
50	259	31	1
50	260	31	1
50	261	31	1
50	340	13	1
50	341	13	1
50	342	13	1
50	343	13	1
51	78	17	3
51	79	17	3
51	80	17	3
51	81	17	3
51	82	17	3
51	113	10	3
51	114	10	3
51	177	14	1
51	178	14	1
51	311	23	2
51	312	23	2
51	313	23	2
51	320	25	2
51	321	25	2
51	322	25	2
52	2	21	3
52	3	21	3
52	19	8	1
52	20	8	1
52	21	8	1
52	22	8	1
52	189	9	1
52	190	9	1
52	191	9	1
52	238	19	2
52	239	19	2
52	240	19	2
52	241	19	2
52	315	22	2
52	316	22	2
52	317	22	2
52	318	22	2
52	326	12	3
52	327	12	3
52	328	12	3
52	329	12	3
52	330	12	3
53	45	4	3
53	46	4	3
53	47	4	3
53	48	4	3
53	49	4	3
53	55	17	3
53	56	17	3
53	57	17	3
53	58	17	3
53	59	17	3
53	79	15	3
53	80	15	3
53	81	15	3
53	144	15	3
53	145	15	3
53	160	4	3
53	161	4	3
53	162	4	3
53	203	21	1
53	204	21	1
53	205	21	1
53	206	21	1
53	207	21	1
53	221	30	1
53	222	30	1
53	223	30	1
53	257	7	3
53	258	7	3
53	259	7	3
53	260	7	3
53	268	30	1
53	269	30	1
53	270	30	1
53	271	30	1
53	337	15	1
53	338	15	1
53	339	15	1
53	340	15	1
54	85	20	1
54	86	20	1
54	87	20	1
54	88	20	1
54	171	3	3
54	172	3	3
54	261	25	1
54	297	7	3
54	298	7	3
54	299	7	3
54	317	15	2
54	318	15	2
54	319	15	2
54	334	21	1
55	27	18	3
55	28	18	3
55	29	18	3
55	30	18	3
55	31	18	3
55	62	11	1
55	63	11	1
55	145	2	1
55	146	2	1
55	147	2	1
55	148	2	1
55	301	2	1
55	302	2	1
56	120	17	1
56	121	17	1
56	122	17	1
56	123	17	1
56	124	17	1
56	155	5	3
56	156	5	3
56	157	5	3
56	158	5	3
56	332	22	3
56	333	22	3
56	334	22	3
56	352	16	3
56	353	16	3
56	354	16	3
56	359	25	3
56	360	25	3
56	361	25	3
56	362	25	3
57	13	26	3
57	42	26	3
57	43	26	3
57	44	26	3
57	45	26	3
57	114	15	1
58	38	9	2
58	47	9	2
58	48	9	2
58	49	9	2
58	50	9	2
58	51	9	2
58	66	26	1
58	67	26	1
58	68	26	1
58	69	26	1
58	70	26	1
58	98	25	3
58	99	25	3
58	105	11	3
58	149	9	1
58	157	10	2
58	158	10	2
58	159	10	2
58	160	10	2
58	161	10	2
58	239	4	2
58	240	4	2
58	269	25	1
58	270	25	1
58	271	25	1
58	272	25	1
58	273	25	1
58	301	25	1
58	302	25	1
58	303	25	1
58	304	25	1
58	355	17	3
59	24	30	2
59	25	30	2
59	26	30	2
59	102	30	3
59	103	30	3
59	104	30	3
59	105	30	3
59	184	16	2
59	235	30	2
59	247	25	1
59	248	25	1
59	253	28	1
59	260	29	2
59	261	29	2
59	294	18	2
59	295	18	2
59	296	18	2
59	297	18	2
59	298	18	2
60	1	10	3
60	9	6	2
60	10	6	2
60	11	6	2
60	12	6	2
60	13	6	2
60	35	6	3
60	36	6	3
60	45	20	2
60	46	20	2
60	47	20	2
60	48	20	2
60	112	11	3
60	113	11	3
60	114	11	3
60	172	26	2
60	173	26	2
60	177	0	1
60	178	0	1
60	200	10	2
60	201	10	2
60	202	10	2
60	203	10	2
60	204	10	2
60	240	16	2
60	241	16	2
60	312	5	3
60	313	5	3
60	314	5	3
60	321	3	2
60	322	3	2
60	323	3	2
61	20	5	1
61	21	5	1
61	22	5	1
61	64	27	3
61	65	27	3
61	66	27	3
61	67	27	3
61	100	8	3
61	101	8	3
61	102	8	3
61	175	27	3
61	176	27	3
61	177	27	3
61	188	10	2
61	189	10	2
62	20	7	3
62	21	7	3
62	29	29	2
62	30	29	2
62	124	7	2
62	125	7	2
62	136	2	1
62	184	31	2
62	185	31	2
62	278	16	2
62	279	16	2
62	280	16	2
62	281	16	2
62	282	16	2
62	315	20	3
62	316	20	3
62	317	20	3
62	318	20	3
62	319	20	3
62	327	12	2
62	328	12	2
63	17	16	1
63	18	16	1
63	19	16	1
63	43	8	2
63	44	8	2
63	45	8	2
63	49	24	2
63	50	24	2
63	81	9	2
63	82	9	2
63	145	21	1
63	146	21	1
63	147	21	1
63	170	16	3
63	171	16	3
63	172	16	3
63	173	16	3
63	209	25	3
63	210	25	3
63	233	28	3
63	234	28	3
63	240	7	1
63	241	7	1
63	242	7	1
63	247	13	2
63	248	13	2
63	249	13	2
63	314	26	3
63	326	20	1
63	327	20	1
63	333	4	1
63	334	4	1
64	52	25	2
64	53	25	2
64	54	25	2
64	55	25	2
64	56	25	2
64	119	10	3
64	120	10	3
64	121	10	3
64	122	10	3
64	138	26	3
64	139	26	3
64	260	7	3
64	261	7	3
64	262	7	3
64	304	20	2
64	305	20	2
64	306	20	2
64	311	11	3
64	312	11	3
64	313	11	3
64	314	11	3
64	322	21	1
